xi;vi;v2i;vi-v2i;E;hi;c1;c2
1.06137;6.85158;6.85158;-5.32907e-15;5.68434e-15;3.90625e-05;339;331
1.06141;6.86446;6.86446;-6.21725e-15;6.63173e-15;3.90625e-05;339;331
1.06145;6.87741;6.87741;-5.32907e-15;5.68434e-15;3.90625e-05;339;331
1.06148;6.89043;6.89043;-6.21725e-15;6.63173e-15;3.90625e-05;339;331
1.06152;6.90353;6.90353;-5.32907e-15;5.68434e-15;3.90625e-05;339;331
1.06156;6.9167;6.9167;-6.21725e-15;6.63173e-15;3.90625e-05;339;331
1.0616;6.92994;6.92994;-7.10543e-15;7.57912e-15;3.90625e-05;339;331
1.06164;6.94326;6.94326;-6.21725e-15;6.63173e-15;3.90625e-05;339;331
1.06168;6.95666;6.95666;-6.21725e-15;6.63173e-15;3.90625e-05;339;331
1.06172;6.97013;6.97013;-7.10543e-15;7.57912e-15;3.90625e-05;339;331
1.06176;6.98368;6.98368;-7.10543e-15;7.57912e-15;3.90625e-05;339;331
1.0618;6.99731;6.99731;-7.10543e-15;7.57912e-15;3.90625e-05;339;331
1.06184;7.01102;7.01102;-7.10543e-15;7.57912e-15;3.90625e-05;339;331
1.06188;7.0248;7.0248;-7.10543e-15;7.57912e-15;3.90625e-05;339;331
1.06191;7.03867;7.03867;-7.99361e-15;8.52651e-15;3.90625e-05;339;331
1.06195;7.05262;7.05262;-7.99361e-15;8.52651e-15;3.90625e-05;339;331
1.06199;7.06665;7.06665;-7.99361e-15;8.52651e-15;3.90625e-05;339;331
1.06203;7.08077;7.08077;-7.99361e-15;8.52651e-15;3.90625e-05;339;331
1.06207;7.09497;7.09497;-7.99361e-15;8.52651e-15;3.90625e-05;339;331
1.06211;7.10925;7.10925;-8.88178e-15;9.4739e-15;3.90625e-05;339;331
1.06215;7.12362;7.12362;-8.88178e-15;9.4739e-15;3.90625e-05;339;331
1.06219;7.13808;7.13808;-7.99361e-15;8.52651e-15;3.90625e-05;339;331
1.06223;7.15262;7.15262;-8.88178e-15;9.4739e-15;3.90625e-05;339;331
1.06227;7.16725;7.16725;-8.88178e-15;9.4739e-15;3.90625e-05;339;331
1.0623;7.18197;7.18197;-8.88178e-15;9.4739e-15;3.90625e-05;339;331
1.06234;7.19678;7.19678;-1.06581e-14;1.13687e-14;3.90625e-05;339;331
1.06238;7.21168;7.21168;-1.06581e-14;1.13687e-14;3.90625e-05;339;331
1.06242;7.22667;7.22667;-1.06581e-14;1.13687e-14;3.90625e-05;339;331
1.06246;7.24175;7.24175;-1.06581e-14;1.13687e-14;3.90625e-05;339;331
1.0625;7.25693;7.25693;-1.15463e-14;1.23161e-14;3.90625e-05;339;331
1.06254;7.27221;7.27221;-1.15463e-14;1.23161e-14;3.90625e-05;339;331
1.06258;7.28757;7.28757;-1.15463e-14;1.23161e-14;3.90625e-05;339;331
1.06262;7.30304;7.30304;-1.15463e-14;1.23161e-14;3.90625e-05;339;331
1.06266;7.3186;7.3186;-1.24345e-14;1.32635e-14;3.90625e-05;339;331
1.0627;7.33426;7.33426;-1.24345e-14;1.32635e-14;3.90625e-05;339;331
1.06273;7.35002;7.35002;-1.24345e-14;1.32635e-14;3.90625e-05;339;331
1.06277;7.36589;7.36589;-1.24345e-14;1.32635e-14;3.90625e-05;339;331
1.06281;7.38185;7.38185;-1.33227e-14;1.42109e-14;3.90625e-05;339;331
1.06285;7.39791;7.39791;-1.42109e-14;1.51582e-14;3.90625e-05;339;331
1.06289;7.41408;7.41408;-1.42109e-14;1.51582e-14;3.90625e-05;339;331
1.06291;7.42221;7.42221;0;0;1.95313e-05;340;332
1.06293;7.43036;7.43036;0;0;1.95313e-05;341;333
1.06295;7.43854;7.43854;0;0;1.95313e-05;342;334
1.06299;7.45497;7.45497;-1.42109e-14;1.51582e-14;3.90625e-05;342;334
1.06301;7.46323;7.46323;0;0;1.95313e-05;343;335
1.06303;7.47152;7.47152;0;0;1.95313e-05;344;336
1.06305;7.47983;7.47983;-8.88178e-16;9.4739e-16;1.95313e-05;345;336
1.06307;7.48817;7.48817;-8.88178e-16;9.4739e-16;1.95313e-05;345;336
1.06309;7.49654;7.49654;-8.88178e-16;9.4739e-16;1.95313e-05;345;336
1.06311;7.50493;7.50493;-8.88178e-16;9.4739e-16;1.95313e-05;345;336
1.06313;7.51335;7.51335;-8.88178e-16;9.4739e-16;1.95313e-05;345;336
1.06314;7.52181;7.52181;-8.88178e-16;9.4739e-16;1.95313e-05;345;336
1.06316;7.53028;7.53028;-8.88178e-16;9.4739e-16;1.95313e-05;345;336
1.06318;7.53879;7.53879;0;0;1.95313e-05;345;337
1.0632;7.54733;7.54733;-8.88178e-16;9.4739e-16;1.95313e-05;346;337
1.06322;7.55589;7.55589;0;0;1.95313e-05;346;338
1.06324;7.56449;7.56449;-8.88178e-16;9.4739e-16;1.95313e-05;347;338
1.06326;7.57311;7.57311;0;0;1.95313e-05;347;339
1.06328;7.58176;7.58176;-8.88178e-16;9.4739e-16;1.95313e-05;348;339
1.0633;7.59044;7.59044;-8.88178e-16;9.4739e-16;1.95313e-05;348;339
1.06332;7.59915;7.59915;-1.77636e-15;1.89478e-15;1.95313e-05;348;339
1.06334;7.60789;7.60789;-8.88178e-16;9.4739e-16;1.95313e-05;348;339
1.06336;7.61667;7.61667;0;0;1.95313e-05;348;340
1.06338;7.62547;7.62547;0;0;1.95313e-05;349;341
1.0634;7.6343;7.6343;0;0;1.95313e-05;350;342
1.06342;7.64316;7.64316;0;0;1.95313e-05;351;343
1.06344;7.65205;7.65205;-1.77636e-15;1.89478e-15;1.95313e-05;352;343
1.06346;7.66097;7.66097;-8.88178e-16;9.4739e-16;1.95313e-05;352;343
1.06348;7.66992;7.66992;0;0;1.95313e-05;352;344
1.0635;7.67891;7.67891;0;0;1.95313e-05;353;345
1.06352;7.68792;7.68792;-8.88178e-16;9.4739e-16;1.95313e-05;354;345
1.06354;7.69697;7.69697;-1.77636e-15;1.89478e-15;1.95313e-05;354;345
1.06355;7.70605;7.70605;-8.88178e-16;9.4739e-16;1.95313e-05;354;345
1.06357;7.71516;7.71516;0;0;1.95313e-05;354;346
1.06359;7.7243;7.7243;-8.88178e-16;9.4739e-16;1.95313e-05;355;346
1.06361;7.73347;7.73347;-8.88178e-16;9.4739e-16;1.95313e-05;355;346
1.06363;7.74268;7.74268;-1.77636e-15;1.89478e-15;1.95313e-05;355;346
1.06365;7.75192;7.75192;-8.88178e-16;9.4739e-16;1.95313e-05;355;346
1.06367;7.76119;7.76119;-8.88178e-16;9.4739e-16;1.95313e-05;355;346
1.06369;7.77049;7.77049;-8.88178e-16;9.4739e-16;1.95313e-05;355;346
1.06371;7.77983;7.77983;-8.88178e-16;9.4739e-16;1.95313e-05;355;346
1.06373;7.7892;7.7892;-8.88178e-16;9.4739e-16;1.95313e-05;355;346
1.06375;7.79861;7.79861;-8.88178e-16;9.4739e-16;1.95313e-05;355;346
1.06377;7.80804;7.80804;0;0;1.95313e-05;355;347
1.06379;7.81752;7.81752;0;0;1.95313e-05;356;348
1.06381;7.82702;7.82702;0;0;1.95313e-05;357;349
1.06383;7.83656;7.83656;-1.77636e-15;1.89478e-15;1.95313e-05;358;349
1.06385;7.84614;7.84614;-8.88178e-16;9.4739e-16;1.95313e-05;358;349
1.06387;7.85575;7.85575;-1.77636e-15;1.89478e-15;1.95313e-05;358;349
1.06389;7.86539;7.86539;-1.77636e-15;1.89478e-15;1.95313e-05;358;349
1.06391;7.87507;7.87507;-8.88178e-16;9.4739e-16;1.95313e-05;358;349
1.06393;7.88479;7.88479;-8.88178e-16;9.4739e-16;1.95313e-05;358;349
1.06395;7.89454;7.89454;-8.88178e-16;9.4739e-16;1.95313e-05;358;349
1.06396;7.90432;7.90432;-1.77636e-15;1.89478e-15;1.95313e-05;358;349
1.06398;7.91415;7.91415;-8.88178e-16;9.4739e-16;1.95313e-05;358;349
1.064;7.924;7.924;-8.88178e-16;9.4739e-16;1.95313e-05;358;349
1.06402;7.9339;7.9339;-8.88178e-16;9.4739e-16;1.95313e-05;358;349
1.06404;7.94383;7.94383;-8.88178e-16;9.4739e-16;1.95313e-05;358;349
1.06406;7.9538;7.9538;-8.88178e-16;9.4739e-16;1.95313e-05;358;349
1.06408;7.9638;7.9638;-8.88178e-16;9.4739e-16;1.95313e-05;358;349
1.0641;7.97385;7.97385;-8.88178e-16;9.4739e-16;1.95313e-05;358;349
1.06412;7.98393;7.98393;-8.88178e-16;9.4739e-16;1.95313e-05;358;349
1.06414;7.99405;7.99405;-8.88178e-16;9.4739e-16;1.95313e-05;358;349
1.06416;8.0042;8.0042;0;0;1.95313e-05;358;350
1.06418;8.0144;8.0144;0;0;1.95313e-05;359;351
1.0642;8.02463;8.02463;-1.77636e-15;1.89478e-15;1.95313e-05;360;351
1.06422;8.0349;8.0349;0;0;1.95313e-05;360;352
1.06424;8.04521;8.04521;0;0;1.95313e-05;361;353
1.06426;8.05557;8.05557;-1.77636e-15;1.89478e-15;1.95313e-05;362;353
1.06428;8.06596;8.06596;0;0;1.95313e-05;362;354
1.0643;8.07638;8.07638;0;0;1.95313e-05;363;355
1.06432;8.08685;8.08685;-1.77636e-15;1.89478e-15;1.95313e-05;364;355
1.06434;8.09736;8.09736;0;0;1.95313e-05;364;356
1.06436;8.10792;8.10792;-1.77636e-15;1.89478e-15;1.95313e-05;365;356
1.06438;8.11851;8.11851;-1.77636e-15;1.89478e-15;1.95313e-05;365;356
1.06439;8.12914;8.12914;-1.77636e-15;1.89478e-15;1.95313e-05;365;356
1.06441;8.13981;8.13981;-1.77636e-15;1.89478e-15;1.95313e-05;365;356
1.06443;8.15053;8.15053;0;0;1.95313e-05;365;357
1.06445;8.16128;8.16128;-1.77636e-15;1.89478e-15;1.95313e-05;366;357
1.06447;8.17208;8.17208;-1.77636e-15;1.89478e-15;1.95313e-05;366;357
1.06449;8.18293;8.18293;0;0;1.95313e-05;366;358
1.06451;8.19381;8.19381;-1.77636e-15;1.89478e-15;1.95313e-05;367;358
1.06453;8.20474;8.20474;-1.77636e-15;1.89478e-15;1.95313e-05;367;358
1.06455;8.21571;8.21571;0;0;1.95313e-05;367;359
1.06457;8.22672;8.22672;-1.77636e-15;1.89478e-15;1.95313e-05;368;359
1.06459;8.23778;8.23778;-1.77636e-15;1.89478e-15;1.95313e-05;368;359
1.06461;8.24888;8.24888;-1.77636e-15;1.89478e-15;1.95313e-05;368;359
1.06463;8.26003;8.26003;-1.77636e-15;1.89478e-15;1.95313e-05;368;359
1.06465;8.27122;8.27122;-1.77636e-15;1.89478e-15;1.95313e-05;368;359
1.06467;8.28246;8.28246;0;0;1.95313e-05;368;360
1.06469;8.29374;8.29374;-3.55271e-15;3.78956e-15;1.95313e-05;369;360
1.06471;8.30507;8.30507;0;0;1.95313e-05;369;361
1.06473;8.31644;8.31644;-1.77636e-15;1.89478e-15;1.95313e-05;370;361
1.06475;8.32786;8.32786;0;0;1.95313e-05;370;362
1.06477;8.33932;8.33932;-1.77636e-15;1.89478e-15;1.95313e-05;371;362
1.06479;8.35084;8.35084;-3.55271e-15;3.78956e-15;1.95313e-05;371;362
1.0648;8.3624;8.3624;0;0;1.95313e-05;371;363
1.06482;8.374;8.374;-1.77636e-15;1.89478e-15;1.95313e-05;372;363
1.06484;8.38566;8.38566;-3.55271e-15;3.78956e-15;1.95313e-05;372;363
1.06486;8.39736;8.39736;-1.77636e-15;1.89478e-15;1.95313e-05;372;363
1.06488;8.40911;8.40911;-1.77636e-15;1.89478e-15;1.95313e-05;372;363
1.0649;8.42091;8.42091;-1.77636e-15;1.89478e-15;1.95313e-05;372;363
1.06492;8.43276;8.43276;-3.55271e-15;3.78956e-15;1.95313e-05;372;363
1.06494;8.44466;8.44466;-1.77636e-15;1.89478e-15;1.95313e-05;372;363
1.06496;8.45661;8.45661;-1.77636e-15;1.89478e-15;1.95313e-05;372;363
1.06498;8.46861;8.46861;0;0;1.95313e-05;372;364
1.065;8.48066;8.48066;-1.77636e-15;1.89478e-15;1.95313e-05;373;364
1.06502;8.49276;8.49276;-1.77636e-15;1.89478e-15;1.95313e-05;373;364
1.06504;8.50491;8.50491;-1.77636e-15;1.89478e-15;1.95313e-05;373;364
1.06506;8.51712;8.51712;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06508;8.52937;8.52937;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.0651;8.54168;8.54168;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06512;8.55404;8.55404;-1.77636e-15;1.89478e-15;1.95313e-05;373;364
1.06514;8.56646;8.56646;-1.77636e-15;1.89478e-15;1.95313e-05;373;364
1.06516;8.57892;8.57892;-1.77636e-15;1.89478e-15;1.95313e-05;373;364
1.06518;8.59145;8.59145;-1.77636e-15;1.89478e-15;1.95313e-05;373;364
1.0652;8.60402;8.60402;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06521;8.61665;8.61665;-1.77636e-15;1.89478e-15;1.95313e-05;373;364
1.06523;8.62934;8.62934;-1.77636e-15;1.89478e-15;1.95313e-05;373;364
1.06525;8.64208;8.64208;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06527;8.65487;8.65487;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06529;8.66773;8.66773;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06531;8.68063;8.68063;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06533;8.6936;8.6936;-1.77636e-15;1.89478e-15;1.95313e-05;373;364
1.06535;8.70663;8.70663;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06537;8.71971;8.71971;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06539;8.73285;8.73285;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06541;8.74605;8.74605;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06543;8.7593;8.7593;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06545;8.77262;8.77262;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06547;8.786;8.786;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06549;8.79944;8.79944;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06551;8.81294;8.81294;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06553;8.8265;8.8265;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06555;8.84012;8.84012;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06557;8.85381;8.85381;-1.77636e-15;1.89478e-15;1.95313e-05;373;364
1.06559;8.86756;8.86756;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06561;8.88137;8.88137;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06563;8.89525;8.89525;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06564;8.90919;8.90919;-1.77636e-15;1.89478e-15;1.95313e-05;373;364
1.06566;8.92319;8.92319;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06568;8.93726;8.93726;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.0657;8.9514;8.9514;-5.32907e-15;5.68434e-15;1.95313e-05;373;364
1.06572;8.9656;8.9656;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06574;8.97987;8.97987;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06576;8.99421;8.99421;-5.32907e-15;5.68434e-15;1.95313e-05;373;364
1.06578;9.00861;9.00861;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.0658;9.02309;9.02309;-5.32907e-15;5.68434e-15;1.95313e-05;373;364
1.06582;9.03763;9.03763;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06584;9.05224;9.05224;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.06586;9.06692;9.06692;-5.32907e-15;5.68434e-15;1.95313e-05;373;364
1.06588;9.08168;9.08168;-5.32907e-15;5.68434e-15;1.95313e-05;373;364
1.0659;9.0965;9.0965;-5.32907e-15;5.68434e-15;1.95313e-05;373;364
1.06592;9.1114;9.1114;-5.32907e-15;5.68434e-15;1.95313e-05;373;364
1.06594;9.12637;9.12637;-5.32907e-15;5.68434e-15;1.95313e-05;373;364
1.06596;9.14141;9.14141;-5.32907e-15;5.68434e-15;1.95313e-05;373;364
1.06598;9.15652;9.15652;-3.55271e-15;3.78956e-15;1.95313e-05;373;364
1.066;9.17171;9.17171;-5.32907e-15;5.68434e-15;1.95313e-05;373;364
1.06602;9.18698;9.18698;-5.32907e-15;5.68434e-15;1.95313e-05;373;364
1.06604;9.20232;9.20232;-5.32907e-15;5.68434e-15;1.95313e-05;373;364
1.06605;9.21773;9.21773;-5.32907e-15;5.68434e-15;1.95313e-05;373;364
1.06607;9.23323;9.23323;-5.32907e-15;5.68434e-15;1.95313e-05;373;364
1.06609;9.2488;9.2488;-5.32907e-15;5.68434e-15;1.95313e-05;373;364
1.06611;9.26445;9.26445;-7.10543e-15;7.57912e-15;1.95313e-05;373;364
1.06613;9.28017;9.28017;-5.32907e-15;5.68434e-15;1.95313e-05;373;364
1.06615;9.29598;9.29598;-7.10543e-15;7.57912e-15;1.95313e-05;373;364
1.06617;9.31187;9.31187;-7.10543e-15;7.57912e-15;1.95313e-05;373;364
1.06619;9.32783;9.32783;-7.10543e-15;7.57912e-15;1.95313e-05;373;364
1.06621;9.34388;9.34388;-5.32907e-15;5.68434e-15;1.95313e-05;373;364
1.06623;9.36001;9.36001;-7.10543e-15;7.57912e-15;1.95313e-05;373;364
1.06625;9.37622;9.37622;-7.10543e-15;7.57912e-15;1.95313e-05;373;364
1.06627;9.39252;9.39252;-5.32907e-15;5.68434e-15;1.95313e-05;373;364
1.06629;9.4089;9.4089;-7.10543e-15;7.57912e-15;1.95313e-05;373;364
1.06631;9.42537;9.42537;-7.10543e-15;7.57912e-15;1.95313e-05;373;364
1.06633;9.44192;9.44192;-7.10543e-15;7.57912e-15;1.95313e-05;373;364
1.06635;9.45856;9.45856;-7.10543e-15;7.57912e-15;1.95313e-05;373;364
1.06637;9.47528;9.47528;-8.88178e-15;9.4739e-15;1.95313e-05;373;364
1.06639;9.49209;9.49209;-8.88178e-15;9.4739e-15;1.95313e-05;373;364
1.06641;9.50899;9.50899;-7.10543e-15;7.57912e-15;1.95313e-05;373;364
1.06643;9.52598;9.52598;-7.10543e-15;7.57912e-15;1.95313e-05;373;364
1.06645;9.54306;9.54306;-8.88178e-15;9.4739e-15;1.95313e-05;373;364
1.06646;9.56024;9.56024;-7.10543e-15;7.57912e-15;1.95313e-05;373;364
1.06648;9.5775;9.5775;-8.88178e-15;9.4739e-15;1.95313e-05;373;364
1.0665;9.59486;9.59486;-8.88178e-15;9.4739e-15;1.95313e-05;373;364
1.06652;9.61231;9.61231;-8.88178e-15;9.4739e-15;1.95313e-05;373;364
1.06654;9.62985;9.62985;-1.06581e-14;1.13687e-14;1.95313e-05;373;364
1.06656;9.64749;9.64749;-8.88178e-15;9.4739e-15;1.95313e-05;373;364
1.06658;9.66523;9.66523;-8.88178e-15;9.4739e-15;1.95313e-05;373;364
1.0666;9.68306;9.68306;-8.88178e-15;9.4739e-15;1.95313e-05;373;364
1.06662;9.70099;9.70099;-8.88178e-15;9.4739e-15;1.95313e-05;373;364
1.06664;9.71902;9.71902;-1.06581e-14;1.13687e-14;1.95313e-05;373;364
1.06666;9.73714;9.73714;-1.06581e-14;1.13687e-14;1.95313e-05;373;364
1.06668;9.75537;9.75537;-1.06581e-14;1.13687e-14;1.95313e-05;373;364
1.0667;9.7737;9.7737;-1.06581e-14;1.13687e-14;1.95313e-05;373;364
1.06672;9.79214;9.79214;-1.24345e-14;1.32635e-14;1.95313e-05;373;364
1.06674;9.81067;9.81067;-1.06581e-14;1.13687e-14;1.95313e-05;373;364
1.06676;9.82931;9.82931;-1.06581e-14;1.13687e-14;1.95313e-05;373;364
1.06678;9.84806;9.84806;-1.24345e-14;1.32635e-14;1.95313e-05;373;364
1.0668;9.86691;9.86691;-1.06581e-14;1.13687e-14;1.95313e-05;373;364
1.06682;9.88587;9.88587;-1.24345e-14;1.32635e-14;1.95313e-05;373;364
1.06684;9.90494;9.90494;-1.24345e-14;1.32635e-14;1.95313e-05;373;364
1.06686;9.92411;9.92411;-1.24345e-14;1.32635e-14;1.95313e-05;373;364
1.06688;9.9434;9.9434;-1.42109e-14;1.51582e-14;1.95313e-05;373;364
1.06689;9.9628;9.9628;-1.24345e-14;1.32635e-14;1.95313e-05;373;364
1.06691;9.98231;9.98231;-1.24345e-14;1.32635e-14;1.95313e-05;373;364
1.06693;10.0019;10.0019;-1.24345e-14;1.32635e-14;1.95313e-05;373;364
1.06695;10.0217;10.0217;-1.42109e-14;1.51582e-14;1.95313e-05;373;364
1.06696;10.0316;10.0316;0;0;9.76563e-06;374;365
1.06697;10.0415;10.0415;0;0;9.76563e-06;375;366
1.06698;10.0515;10.0515;-1.77636e-15;1.89478e-15;9.76563e-06;376;366
1.06699;10.0615;10.0615;0;0;9.76563e-06;376;367
1.06701;10.0816;10.0816;-1.42109e-14;1.51582e-14;1.95313e-05;376;367
1.06702;10.0917;10.0917;0;0;9.76563e-06;377;368
1.06703;10.1018;10.1018;0;0;9.76563e-06;378;369
1.06704;10.112;10.112;0;0;9.76563e-06;379;370
1.06705;10.1221;10.1221;-1.77636e-15;1.89478e-15;9.76563e-06;380;370
1.06706;10.1323;10.1323;0;0;9.76563e-06;380;371
1.06707;10.1426;10.1426;0;0;9.76563e-06;381;372
1.06708;10.1529;10.1529;0;0;9.76563e-06;382;373
1.06709;10.1632;10.1632;0;0;9.76563e-06;383;374
1.0671;10.1735;10.1735;1.77636e-15;1.89478e-15;9.76563e-06;384;374
1.06711;10.1839;10.1839;0;0;9.76563e-06;384;375
1.06712;10.1943;10.1943;0;0;9.76563e-06;385;376
1.06713;10.2047;10.2047;-1.77636e-15;1.89478e-15;9.76563e-06;386;376
1.06714;10.2151;10.2151;-1.77636e-15;1.89478e-15;9.76563e-06;386;376
1.06715;10.2256;10.2256;0;0;9.76563e-06;386;377
1.06716;10.2362;10.2362;0;0;9.76563e-06;387;378
1.06717;10.2467;10.2467;0;0;9.76563e-06;388;379
1.06718;10.2573;10.2573;0;0;9.76563e-06;389;380
1.06719;10.2679;10.2679;-1.77636e-15;1.89478e-15;9.76563e-06;390;380
1.0672;10.2786;10.2786;-1.77636e-15;1.89478e-15;9.76563e-06;390;380
1.06721;10.2893;10.2893;0;0;9.76563e-06;390;381
1.06722;10.3;10.3;0;0;9.76563e-06;391;382
1.06723;10.3107;10.3107;0;0;9.76563e-06;392;383
1.06724;10.3215;10.3215;-1.77636e-15;1.89478e-15;9.76563e-06;393;383
1.06725;10.3323;10.3323;0;0;9.76563e-06;393;384
1.06726;10.3432;10.3432;0;0;9.76563e-06;394;385
1.06727;10.3541;10.3541;-1.77636e-15;1.89478e-15;9.76563e-06;395;385
1.06728;10.365;10.365;0;0;9.76563e-06;395;386
1.06729;10.376;10.376;0;0;9.76563e-06;396;387
1.06729;10.3869;10.3869;-1.77636e-15;1.89478e-15;9.76563e-06;397;387
1.0673;10.398;10.398;0;0;9.76563e-06;397;388
1.06731;10.409;10.409;0;0;9.76563e-06;398;389
1.06732;10.4201;10.4201;0;0;9.76563e-06;399;390
1.06733;10.4312;10.4312;0;0;9.76563e-06;400;391
1.06734;10.4424;10.4424;0;0;9.76563e-06;401;392
1.06735;10.4536;10.4536;0;0;9.76563e-06;402;393
1.06736;10.4648;10.4648;-1.77636e-15;1.89478e-15;9.76563e-06;403;393
1.06737;10.4761;10.4761;0;0;9.76563e-06;403;394
1.06738;10.4874;10.4874;0;0;9.76563e-06;404;395
1.06739;10.4988;10.4988;-1.77636e-15;1.89478e-15;9.76563e-06;405;395
1.0674;10.5101;10.5101;0;0;9.76563e-06;405;396
1.06741;10.5216;10.5216;0;0;9.76563e-06;406;397
1.06742;10.533;10.533;0;0;9.76563e-06;407;398
1.06743;10.5445;10.5445;0;0;9.76563e-06;408;399
1.06744;10.556;10.556;0;0;9.76563e-06;409;400
1.06745;10.5676;10.5676;0;0;9.76563e-06;410;401
1.06746;10.5792;10.5792;-1.77636e-15;1.89478e-15;9.76563e-06;411;401
1.06747;10.5908;10.5908;0;0;9.76563e-06;411;402
1.06748;10.6025;10.6025;0;0;9.76563e-06;412;403
1.06749;10.6142;10.6142;-1.77636e-15;1.89478e-15;9.76563e-06;413;403
1.0675;10.626;10.626;0;0;9.76563e-06;413;404
1.06751;10.6378;10.6378;-1.77636e-15;1.89478e-15;9.76563e-06;414;404
1.06752;10.6496;10.6496;-1.77636e-15;1.89478e-15;9.76563e-06;414;404
1.06753;10.6615;10.6615;0;0;9.76563e-06;414;405
1.06754;10.6734;10.6734;-1.77636e-15;1.89478e-15;9.76563e-06;415;405
1.06755;10.6853;10.6853;-1.77636e-15;1.89478e-15;9.76563e-06;415;405
1.06756;10.6973;10.6973;0;0;9.76563e-06;415;406
1.06757;10.7094;10.7094;0;0;9.76563e-06;416;407
1.06758;10.7214;10.7214;0;0;9.76563e-06;417;408
1.06759;10.7335;10.7335;0;0;9.76563e-06;418;409
1.0676;10.7457;10.7457;-1.77636e-15;1.89478e-15;9.76563e-06;419;409
1.06761;10.7579;10.7579;0;0;9.76563e-06;419;410
1.06762;10.7701;10.7701;0;0;9.76563e-06;420;411
1.06763;10.7824;10.7824;-1.77636e-15;1.89478e-15;9.76563e-06;421;411
1.06764;10.7947;10.7947;0;0;9.76563e-06;421;412
1.06765;10.8071;10.8071;0;0;9.76563e-06;422;413
1.06766;10.8195;10.8195;-1.77636e-15;1.89478e-15;9.76563e-06;423;413
1.06767;10.8319;10.8319;0;0;9.76563e-06;423;414
1.06768;10.8444;10.8444;-1.77636e-15;1.89478e-15;9.76563e-06;424;414
1.06769;10.8569;10.8569;0;0;9.76563e-06;424;415
1.0677;10.8695;10.8695;0;0;9.76563e-06;425;416
1.06771;10.8821;10.8821;-1.77636e-15;1.89478e-15;9.76563e-06;426;416
1.06771;10.8947;10.8947;-1.77636e-15;1.89478e-15;9.76563e-06;426;416
1.06772;10.9074;10.9074;-1.77636e-15;1.89478e-15;9.76563e-06;426;416
1.06773;10.9202;10.9202;0;0;9.76563e-06;426;417
1.06774;10.933;10.933;-1.77636e-15;1.89478e-15;9.76563e-06;427;417
1.06775;10.9458;10.9458;0;0;9.76563e-06;427;418
1.06776;10.9587;10.9587;-1.77636e-15;1.89478e-15;9.76563e-06;428;418
1.06777;10.9716;10.9716;-1.77636e-15;1.89478e-15;9.76563e-06;428;418
1.06778;10.9846;10.9846;-1.77636e-15;1.89478e-15;9.76563e-06;428;418
1.06779;10.9976;10.9976;-1.77636e-15;1.89478e-15;9.76563e-06;428;418
1.0678;11.0107;11.0107;-1.77636e-15;1.89478e-15;9.76563e-06;428;418
1.06781;11.0238;11.0238;-1.77636e-15;1.89478e-15;9.76563e-06;428;418
1.06782;11.0369;11.0369;-1.77636e-15;1.89478e-15;9.76563e-06;428;418
1.06783;11.0501;11.0501;0;0;9.76563e-06;428;419
1.06784;11.0634;11.0634;0;0;9.76563e-06;429;420
1.06785;11.0766;11.0766;-3.55271e-15;3.78956e-15;9.76563e-06;430;420
1.06786;11.09;11.09;-1.77636e-15;1.89478e-15;9.76563e-06;430;420
1.06787;11.1034;11.1034;-1.77636e-15;1.89478e-15;9.76563e-06;430;420
1.06788;11.1168;11.1168;-1.77636e-15;1.89478e-15;9.76563e-06;430;420
1.06789;11.1303;11.1303;-3.55271e-15;3.78956e-15;9.76563e-06;430;420
1.0679;11.1438;11.1438;-1.77636e-15;1.89478e-15;9.76563e-06;430;420
1.06791;11.1574;11.1574;-1.77636e-15;1.89478e-15;9.76563e-06;430;420
